"ASIN ID","ASIN","Client Account Name","Latest Title","Category","SubCategory","Segment","Manufacturer","Brand","Priority ASIN","Exclude from Reporting","Platform"
133716,B001EPQ6R6,Hyland's Inc,"Hyland's Sore Throat Tablets, 100 Tablets (Pack of 3)",Hyland's,"Cough, Cold & Flu",Sore Throat,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133717,B001EPQ6TE,Hyland's Inc,"Cough Medicine, Hyland's Spongia Tosta 30X Tablets, Homeopathic Cough Suppressant Medicine for Adults, 250 Count",Hyland's,"Cough, Cold & Flu",Cough,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
133718,B001EPQ6V2,Hyland's Inc,"Hyland's Calcarea Sulphurica Tablets, 500 Tablets  (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Cold,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133719,B001EPQ6WG,Hyland's Inc,"Hyland's Bladder Irritation, Tablets, 100 tablets (Pack of 3)",Hyland's,Pain Relief,Bladder,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133720,B001EPQ6Y4,Hyland's Inc,"Hyland's Kali Sulphuricum, 30X, No. 7, Tablets, 500 tablets (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Skin Eruptions,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
133721,B001EPQ702,Hyland's Inc,"Hyland's Ipecacuanha 30X Tablets, Natural Homeopathic Relief of Nausea & Vomiting, 250 Count",Hyland's,Digestion,Nausea,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
133722,B001EPQ71G,Hyland's Inc,"Hyland's Mercurius Vivus, 30X, 250 Tablets (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Sore Throat,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133723,B001EPQ74S,Hyland's Inc,"Hyland's Natrum Phosphoricum, 30X, No. 10, Tablets, 500 tablets (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Indigestion,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
133724,B001EPQ76G,Hyland's Inc,"Hyland's Pulsatilla Nig. 30X Tablets, Natural Homeopathic Cold and Runny Nose Relief, 250 Count (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Cold,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133725,B001EPQ77K,Hyland's Inc,"Hyland's Silicea, 30X, No. 12, 500 Tablets (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Skin Eruptions,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133726,B001EPQ78O,Hyland's Inc,"Hyland's Ruta Graveolens, 250 Tablets  (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Sprains,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133727,B001EPQ7A2,Hyland's Inc,"Hyland's Hypericum Perf., 30X, Tablets, 250 Tablets (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Nerve Tension,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133728,B001EPQ7B6,Hyland's Inc,"Hyland's Apis Mell., 30X, Tablets, 250 tablets (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Bug Bites,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133729,B001EPQ7CU,Hyland's Inc,"Hyland's Earache Tablets, 40 Tablets (Pack of 3)",Hyland's,Ear Treatments,Earache,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
133730,B001EPQ7E8,Hyland's Inc,"Hyland's Gelsemium Semp., 30X, Tablets, 250 tablets (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Headache,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133732,B001EPQ7FM,Hyland's Inc,"Hyland's Sleep, 100 Tablets (Pack of 3)",Hyland's,Stress & Sleep,Sleeplessness,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
133733,B001EPQ7H0,Hyland's Inc,"Hyland's Menopause, 100 Tablets (Pack of 3)",Hyland's,Women's Health,Menopause,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133734,B001EPQ7IO,Hyland's Inc,"Hyland's Phosphorus, 30X, 250 Tablets (Pack of 3)",Hyland's,"Cough, Cold & Flu",Cough,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133735,B001EPQ7K2,Hyland's Inc,"Back Pain and Minor Arthritis Relief, Natural Remedy by Hyland's, Rhus Tox. 30X Tablets, 250 Count (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Arthritis,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133736,B001EPQ7L6,Hyland's Inc,"Hyland's Nerve Tonic Stress Relief, 100 Tablets (Pack of 3)",Hyland's,Stress & Sleep,Stress,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
133737,B001EPQ7N4,Hyland's Inc,"Hyland's Belladonna 30X Tablets, Natural Relief of Fever, Redness or Throbbing Pain, 250 Count (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Fever,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
133738,B001EPQ7OS,Hyland's Inc,"Hyland's Bryonia Alba 30X Tablets, Natural Relief of Joint Pain or Headache, 250 Count (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Headache,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133739,B001EPQ7QG,Hyland's Inc,"Hyland's Bump 'n Bruises Ointment with Arnica, 0.26-Ounce (8 g) (Pack of 3)",4 Kids,Pain Relief,Arnica,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
133740,B001EPQ7SE,Hyland's Inc,"Hyland's Cold Sores & Fever Blisters, 100 Tablets (Pack of 3)",Hyland's,"Cough, Cold & Flu",Cold Sores,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133741,B001EPQ7VG,Hyland's Inc,"Hyland's Diarrex Tablets, Natural Relief of Diarrhea Symptoms, 50 Quick Dissolving Tablets (Pack of 3), 50 Count (Pack of 3)",Hyland's,Digestion,Diarrhea,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133742,B001EPQ7WU,Hyland's Inc,"Hyland's Flu, Tablets, 100 tablets (Pack of 3)",Hyland's,"Cough, Cold & Flu",Flu,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133743,B001EPQ824,Hyland's Inc,"Hyland's Menstrual Cramps Tablets, Natural Relief for Menstrual Pain, 100 Count (Pack of 3)",Hyland's,Women's Health,Menstrual Cramps,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133744,B001EPQ8J2,Hyland's Inc,"Hyland's Cough, 100 Tablets (Pack of 3)",Hyland's,"Cough, Cold & Flu",Cough,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133745,B001EPQ8TM,Hyland's Inc,"Hyland's Motion Sickness, 50 Tablets (Pack of 4)",Hyland's,Digestion,Motion Sickness,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133747,B001EPQ8WO,Hyland's Inc,"Hyland's ArniSport, 4-Ounce (120 ml) (Pack of 4)",Hyland's,Pain Relief,Arnica,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133748,B001EPQ900,Hyland's Inc,"Hyland's Bedwetting Tablets, 125 tablets (Pack of 4)",4 Kids,Stress & Sleep,Bedwetting,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133749,B001EPQ932,Hyland's Inc,"Natural Bug Bite Itch Relief by Hyland's, Fast Acting Bug Bite Ointment, Relieves Swelling and Itching from Bug Bites, 0.26oz Stick, Pack of 4",Hyland's,Skin Care,Bug Bites,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133750,B001EPQ94G,Hyland's Inc,"Allergy Pills by Hyland's, Non Drowsy Seasonal Allergy Relief, Safe and Natural for Indoor & Outdoor Allergies, 60 Quick Dissolving Tablets (Pack of 4)",Hyland's,Allergies,Allergies,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
133751,B001EPQ95U,Hyland's Inc,"Hyland's 4 Kids Complete Cold 'n Flu, 125 Quick-Dissolving Tablets (Pack of 4)",4 Kids,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133752,B001EPQ9QY,Hyland's Inc,"Hyland's Poison Ivy/Oak, 50 Tablets (Pack of 4)",Hyland's,Skin Care,Poison Ivy,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133753,B001EPQA8G,Hyland's Inc,"Ivy Cleanse Towelettes, Large, 12 - 0.09-Ounce (3 ml) towelettes (Pack of 4)",Hyland's,Skin Care,Poison Ivy,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133754,B001EPQAAO,Hyland's Inc,"Ivy Soothe Anti-Itch Cream, Maximum Strength, 1-Ounce (28.4 g) (Pack of 4)",Hyland's,Skin Care,Itching,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
133755,B001EPQACC,Hyland's Inc,"Hyland's Calms 'n Restful, 4 Kids, 125 Tablets (Pack of 4)",4 Kids,Stress & Sleep,Sleeplessness,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
133756,B001EPQAE0,Hyland's Inc,"Hyland's Migraine Headache Relief Tablets, Natural Migraine Relief, 60 Count (Pack of 4)",Hyland's,Pain Relief,Headache,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
133757,B001EPQAFY,Hyland's Inc,Hyland's Restful Legs Tablets 50 ea (Pack Of 4),Hyland's,Single Remedies / Cell Salts,Itching,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
133759,B001EPQAO0,Hyland's Inc,"Smile's PRID Drawing Salve, Natural Homeopathic Relief of Topical Pain and Irritation, 18 Grams",Hyland's,Skin Care,Prid,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
133760,B001EPQBTE,Hyland's Inc,"Hyland's Calms Forte Natural Sleep Aid, Stress Relief Sleep Medicine, 50 Count (Pack of 6)",Hyland's,Stress & Sleep,Sleeplessness,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
134206,B001G7QE1K,Hyland's Inc,"Hyland's C-Plus Cold Tablets, 125-Count Bottles (Pack of 3)",Hyland's,"Cough, Cold & Flu",Sneezing,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
134207,B001G7QE24,Hyland's Inc,"Hyland's Nerve Tonic, 500 Tablets (Pack of 2)",Hyland's,Stress & Sleep,Nerve Tension,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
134208,B001G7QE2Y,Hyland's Inc,"Hyland's Teething Tablets, 125 tablets (Pack of 4)",Baby,Oral Pain Relief,Teething,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
134292,B001GCTW00,Hyland's Inc,"Cold Medicine and Sore Throat Relief, Natural Treatment of Colds, Sore Throats, Runny Nose, and Burns, Hyland's #5 Cell Salt Kali Muriaticum 30X Tablets, 500 Count (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Runny Nose,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
134293,B001GCTW0A,Hyland's Inc,"Hyland's Hepar Sulph. Calc., 30X, Tablets, 250 Tablets (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Cough,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
134294,B001GCTW0K,Hyland's Inc,"Hyland's Ferrum Phosphoricum, 30X, No. 4, Tablets, 500 Tablets (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Fever,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
134295,B001GCTW0U,Hyland's Inc,"Hyland's Cantharis, 30X, 250 Tablets (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Bladder,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
134296,B001GCTW14,Hyland's Inc,"Hyland's Antimonium Tart. 30X Tablets, Natural Relief of Coughs with Mucous in Chest, 250 Count (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Cough,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
134297,B001GCTWEG,Hyland's Inc,"Hyland's Natrum Muriaticum, 30X, No. 9, 500 Tablets (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Headache,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
134298,B001GCTWIW,Hyland's Inc,"Hyland's Kali Phosphoricum, 30X, No. 6, 500 Tablets (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Headache,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
134299,B001GCTWOG,Hyland's Inc,"Hyland's Cough Syrup with Honey, 4-Ounce (120 ml) (Pack of 3)",Hyland's,"Cough, Cold & Flu",Cough Syrup,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
134300,B001GCTWP0,Hyland's Inc,"Hyland's Flu Relief, Tablets, 100 Tablets (Pack of 3)",Hyland's,"Cough, Cold & Flu",Flu,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
134301,B001GCTWPA,Hyland's Inc,"Cold Medicine with Zinc by Hyland's, Decongestant and Sore Throat Relief, Homeopathic Cold Medicine for Adults, 50 Count (Pack of 3)",Hyland's,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
134302,B001GCTWPK,Hyland's Inc,"Hyland's Calcarea Fluorica, 30X, No. 1, Tablets, 500 tablets (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Hemorrhoids,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
134303,B001GCTWPU,Hyland's Inc,"Hyland's Bronchial Cough, Tablets, 100 tablets (Pack of 3)",Hyland's,"Cough, Cold & Flu",Cough,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
134304,B001GCTWQE,Hyland's Inc,"Hyland's Cell Salts #3 Calcarea Sulphurica 30X Tablets, Natural Homeopathic Relief of Colds, Sore Throat, Acne, 500 Count (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
134305,B001GCTWQO,Hyland's Inc,"Hyland's Gelsemium Semp., 30X, 250 Tablets (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Headache,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
134306,B001GCTWQY,Hyland's Inc,"Hyland's Allium Cepa 30X Tablets, Natural Homeopathic Runny Nose, Cold or Hay Fever Relief, 250 Count (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Runny Nose,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
134307,B001GCTWR8,Hyland's Inc,"Hyland's Calcarea Phosphorica, 30X, No. 2, Tablets, 500 tablets (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Teething,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
134308,B001GCTWRI,Hyland's Inc,"Hyland's Aconitum Napellus 30X Tablets, Natural Relief of Sudden Colds or Fevers, 250 Count (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
134309,B001GCTWRS,Hyland's Inc,"Hyland's Biochemic Phosphates, 500 Tablets (Pack of 2)",Hyland's,Stress & Sleep,Nerve Tension,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
134310,B001GCTWS2,Hyland's Inc,"Hyland's Calcarea Phosphorica Tablets, 250 Tablets  (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Teething,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
134311,B001GCTWSC,Hyland's Inc,"Hyland's Veratrum Album, 30X, Tablets, 250 Tablets (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Diarrhea,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
134312,B001GCTWSW,Hyland's Inc,"Hyland's Vitamin C Tablets, 125 Tablets (Pack of 4)",Hyland's,Single Remedies / Cell Salts,Vitamins,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
134313,B001GCTWTG,Hyland's Inc,"Hyland's Ledum Pal. 30X Tablets, Natural Homeopathic Bites & Stings Relief, 250 Count",Hyland's,Single Remedies / Cell Salts,Bug Bites,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
134314,B001GCTWUU,Hyland's Inc,"Hyland's HayFever Tablets, Natural Relief of Seasonal Allergies or Hayfever, 100 Count Each, 3 Pack",Hyland's,Allergies,Hay Fever,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
134315,B001GCTWVO,Hyland's Inc,"Ivy Soothe Anti-Itch Cream, Maximum Strength, 1-Ounce (28.4 g) (Pack of 4)",Hyland's,Skin Care,Itching,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
134316,B001GCTWVY,Hyland's Inc,"Hyland's Natrum Phosphoricum, 30X, No. 10, 500 Tablets (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Indigestion,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
134317,B001GCTWW8,Hyland's Inc,"Hyland's Magnesia Phosphorica, 30X, No. 8, 500 Tablets (Pack of 3)",Hyland's,Single Remedies / Cell Salts,PMS,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
134318,B001GCTWWI,Hyland's Inc,"Hyland's Magnesia Phos., 30X, 250 Tablets (Pack of 3)",Hyland's,Single Remedies / Cell Salts,PMS,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
134319,B001GCTWWS,Hyland's Inc,"Hyland's Kali Sulphuricum, 30X, No. 7, 500 Tablets (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Skin Eruptions,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
134320,B001GCTWX2,Hyland's Inc,"Hyland's Carbo Veg., 30X, 250 Tablets (Pack of 3)",Hyland's,Single Remedies / Cell Salts,Nausea,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
134327,B001GCTZY8,Hyland's Inc,"Hyland's Earache Drops, 0.33-Ounce (10 ml) (Pack of 3)",Hyland's,Ear Treatments,Earache,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
134328,B001GCTZZM,Hyland's Inc,"Hyland's ArniSport, 50 Count(Pack of 4)",Hyland's,Pain Relief,Arnica,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
134329,B001GCTZZW,Hyland's Inc,"Hyland's ArnicAid, 50 tablets (Pack of 4)",Hyland's,Pain Relief,Arnica,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
134333,B001GCUA42,Hyland's Inc,"Hyland's Defend  Cough Syrup , 4 Fluid Ounces (118 ml) (Pack of 4)",Hyland's,"Cough, Cold & Flu",Cough Syrup,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
136674,B00263J1KE,Hyland's Inc,"Cold Medicine for Kids Ages 2+, Hyland's 4 Kids Sniffles n' Sneezes Tablets, Decongestant, Headache and Allergy Symptom Relief, Natural Treatment for Common Cold Symptoms, 40 Count (Pack of 6)",4 Kids,"Cough, Cold & Flu",Allergies,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
136675,B00263J1LI,Hyland's Inc,Hyland's Cough Syrup with 100% Natural Honey 4 Kids 4 oz ( Pack of 8),4 Kids,"Cough, Cold & Flu",Cough Syrup,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
136676,B00263J1MC,Hyland's Inc,"Hyland's Cold Relief with Zinc 4 Kids, 0.058333333 Boxes (Pack of 8)",4 Kids,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
136677,B00263J1N6,Hyland's Inc,"Hyland's Cold 'n Cough 4 Kids, 4.0 Fl Ounce Boxes (Pack of 8)",4 Kids,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
136678,B00263J1OA,Hyland's Inc,"Hyland's Allergy Relief 4 Kids,  Boxes (Pack of 6)",4 Kids,Allergies,Allergies,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
136679,B00263J1P4,Hyland's Inc,"Hyland's Muscle Therapy Strips with Arnica,12-Count (Pack of 6)",Hyland's,Pain Relief,Muscle Cramps,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
136680,B00263J1Q8,Hyland's Inc,"Hyland's Muscle Therapy Gel with Arnica, Natural Joint and Muscle Soreness Advanced Defense Pain Relief Formula, 3 Ounce ( pack of 6 )",Hyland's,Pain Relief,Muscle Cramps,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
136681,B00263J1R2,Hyland's Inc,"Hyland's Arnica Tablets 30X, Natural Homeopathic Bruising and Pain Relief, 50 Count (Pack of 6)",Hyland's,Single Remedies / Cell Salts,Arnica,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
137042,B0029EQ2I4,Hyland's Inc,"Hyland's Mercurius Vivus 6X Tablets, Natural Relief of Sore Throat & Diarrhea, 250 Count",Hyland's,Single Remedies / Cell Salts,Diarrhea,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
138868,B002MTYF6M,Hyland's Inc,"Cold Medicine for Kids Ages 2+ by Hylands, Cold and Cough 4 Kids Daytime, Cough Syrup Medicine for Kids, Decongestant, Allergy and Common Cold Symptom Relief, 4 Fl Oz Each",4 Kids,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
140023,B002YXUPGK,Hyland's Inc,"Leg Cramps Tablets by Hyland's, PM Nighttime Formula, Natural Relief of Calf, Foot and Leg Cramps at Night, 50 Count",Hyland's,Pain Relief,Leg Cramps,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
142179,B003LJ66QY,Hyland's Inc,"Cold Medicine for Kids Ages 2+ by Hylands, Cold and Cough 4 Kids Nighttime, Cough Syrup Medicine for Kids, Decongestant, Allergy and Common Cold Symptom Relief, 4 Fl Oz Each",4 Kids,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
142458,B003OCBD8E,Hyland's Inc,"Kids Allergy Medicine by Hyland's 4Kids, Non Drowsy Childrens Complete Allergy Relief Syrup, Safe and Natural for Indoor & Outdoor, 4 Oz (Packaging May Vary)",4 Kids,Allergies,Allergies,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
145739,B004DKDEQU,Hyland's Inc,"Electrolyte Powder Bioplasma Sport Cell Salts by Hyland's, Natural Relief of Fatigue, Pain and Swelling, 12 Count",Hyland's,Single Remedies / Cell Salts,Bioplasma,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
146253,B004I1ZU52,Hyland's Inc,"Hyland's Arsenicum Album, 30X, Tablets, 250 Tablets",Hyland's,Single Remedies / Cell Salts,Diarrhea,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
146285,B004I726GM,Hyland's Inc,"Lice Treatment Combo Pack, Head Lice Shampoo and Lice Prevention Spray for Kids, Quit Nits Lice Treatment for Kids",Hyland's,Kits,Lice,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
146286,B004I7755Y,Hyland's Inc,"Lice Treatment, Head Lice Prevention Spray for Kids, Quit Nits, Lice Repellent Spray for Kids, 4.2 Ounce",Hyland's,Single Remedies / Cell Salts,Lice,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
146619,B004L69JEC,Hyland's Inc,"Hyland's Magnesia Phosphorica 30X Tablets, Natural Relief of Muscle Cramps, Menstrual Cramps or Pain, 250 Count",Hyland's,Single Remedies / Cell Salts,PMS,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
149441,B0057ZG5Z2,Hyland's Inc,"Hyland's Calcarea Phos 6X Tablets, 500 Count",Baby,Single Remedies / Cell Salts,Teething,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
150556,B005F0CQ9I,Hyland's Inc,"Hyland's Homeopathic Teething Tablets, 135 Count",Baby,Oral Pain Relief,Teething,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
150590,B005FA7GXE,Hyland's Inc,"Sinus Relief by Hyland's Defend, Decongestant, Headache and Sinus Relief, Non-Drowsy, Natural Sinus and Cold Medicine for Adults, 40 Count",Hyland's,"Cough, Cold & Flu",Sinuses,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
150591,B005FA7GXO,Hyland's Inc,"Cold and Cough Medicine by Hyland's Defend, Non-Drowsy, Cough Syrup, Decongestant, and Sore Throat Relief, Natural Cold Medicine for Adults, 4 Oz",Hyland's,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
150592,B005FA7GXY,Hyland's Inc,"Hyland's Defend Cold & Cough Night Time Relief Liquid, Natural Alcohol-Free Formula, 8 Ounce",Hyland's,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
150593,B005FAAI1G,Hyland's Inc,"Hyland's Homeopathic Teething Tablets, 135 Count (Pack of 2)",Baby,Oral Pain Relief,Teething,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
151673,B005P0EOCU,Hyland's Inc,"Itch Relief Tablets for Hives by Hyland's, Fast Natural Relief of Swollen and Itching Hives, 100 Tablets",Hyland's,Skin Care,Hives,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
151674,B005P0K8KM,Hyland's Inc,"Back Pain Relief Tablets by Hyland's, BackAche with Arnica, Natural Relief of Lower Back Pain, 100 Count",Hyland's,Pain Relief,Arnica,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
151676,B005P0WNPU,Hyland's Inc,"Hyland's Apis Mell, 30X, Tablets, 250 Tablets",Hyland's,Single Remedies / Cell Salts,Bug Bites,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
151677,B005P0X14W,Hyland's Inc,"Cold and Flu Medicine, Nausea Relief, Homeopathic Treatment, Hyland's Cell Salts #11 Natrum Sulphuricum 6X Tablets, 500 Count",Hyland's,Single Remedies / Cell Salts,Nausea,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
152026,B005VUKSX8,Hyland's Inc,"Infant and Baby Cold Medicine, Cough Syrup, Hyland's Baby, Natural Relief of Coughs Due to Colds, 4 Fl Oz",Baby,"Cough, Cold & Flu",Cough Syrup,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
152203,B0061WMDO2,Hyland's Inc,"Hyland's Bumps 'n Bruises with Arnica, Tablets, 125 Tablets",4 Kids,Pain Relief,Arnica,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
152632,B006FXJICW,Hyland's Inc,"Hyland's ArnicAid Athlete Pain Relief From Injury Quick-Dissolving Tablets, 16 ea",Hyland's,Pain Relief,Arnica,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
153042,B006OC6FWK,Hyland's Inc,"Hyland's Baby Tiny Cold Tablets, Natural Relief of Runny Nose, Congestion, and Occasional Sleeplessness Due to Colds, 125 Quick-Dissolving Tablets",Baby,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
153043,B006OC6G5G,Hyland's Inc,"Allergy Relief for Baby by Hyland's, Infant Earache Drops, Natural Homeopathic Earache Pain Relief from Allergy and Cold & Flu, 0.33 Ounce",Baby,Ear Treatments,Earache,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
153329,B006WU11K0,Hyland's Inc,"Hyland's Baby Teething Tablets, Natural Relief of Pain and Irritability from Teething, 250 Count",Baby,Oral Pain Relief,Teething,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
153554,B00719E0MM,Hyland's Inc,"Hyland's Baby Teething Gel, Natural Homeopathic Baby Teething Pain and Irritability Relief, 0.5 Ounce",Baby,Oral Pain Relief,Teething,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
153708,B00754LGFM,Hyland's Inc,"Hyland's Baby Vitamin C Tablets, Natural Dietary Supplement, 125 Count",Baby,Single Remedies / Cell Salts,Vitamins,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
154316,B007HBLKNG,Hyland's Inc,"Motion Sickness, Nausea Relief Tablets, All Natural Treatment for Car Sickness and Sea Sickness, 50 Count",Hyland's,Digestion,Motion Sickness,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
